favorite_count,hash_tags,id,media,retweet_count,text,timestamp,url,user_follower_count,user_id,user_screen_name,Misinformation,Reasoning,Attitude
0,[],9.94E+17,[],1,"Please Retweet to help end the autism epidemic caused by vaccines, massive cover up by the #CDC #cdcwhistleblower needs to testify: @realDonaldTrump claims vaccines and autism are linked but his own experts vehemently disagree https://t.co/MRsZesbjy1",Tue May 08 20:49:28 +0000 2018,[],2167,3310933380,joejoe80495073,1,4,-1
3,[],9.85E+17,[],2,"Anyone who has seen the reaction after a vaccine, knows, it's the vaccines. Trying to convince an entity that knows its the vaccines and lies about it is useless. Corruption is at the top. https://t.co/eUTwYy6elY",Fri Apr 13 19:46:21 +0000 2018,[],126,3396592426,NewAutismInfo,1,6,-1
0,[],9.72E+17,[],0,"Who should be the next elected official? The person who believes &amp; campaigns on vaccine reform. The over vax'd generation of the 90's will soon be reproducing, causing the rate of #autism to really skyrocket. Skyrocketing rate of autism is not sustainable.",Sat Mar 10 12:25:15 +0000 2018,[],126,3396592426,NewAutismInfo,1,4,0
3,[],9.73E+17,[],0,#vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #Vaxxed https://t.co/oVVtodHAAu,Mon Mar 12 12:03:32 +0000 2018,[],244,7.83E+17,deb16wood,0,14,0
1,[],9.80E+17,[],1,I gave up being a nurse because of vaccines https://t.co/jEylGeFiJp #vaxwithme #vaxxed #vaccines #vaccineswork,Sun Apr 01 11:33:58 +0000 2018,[],244,7.83E+17,deb16wood,0,14,-1
2,[],9.84E+17,[],3,Child's personality changed after forced vaccinations https://t.co/Mu8gL2SD2P #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed #vaccines,Thu Apr 12 11:43:27 +0000 2018,[],244,7.83E+17,deb16wood,1,2,-1
0,[],9.86E+17,[],0,Doesn't want to go back to orking with Big Pharma https://t.co/PX8qVbqEl2 #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,Mon Apr 16 09:52:30 +0000 2018,[],244,7.83E+17,deb16wood,0,14,0
1,[],9.85E+17,[],2,Dr after having vaccine injured kids no longer vaccinates. https://t.co/13R42TUvU2 #vaxwithme #vaxxed #vaccineswork #vaccines,Fri Apr 13 20:14:17 +0000 2018,[],244,7.83E+17,deb16wood,1,2,0
8,[],9.92E+17,[],5,Nurse No Longer Pro-vaccine After Being Injured by the Flu Vaccine - Read more: https://t.co/Dfub3mB2ji #Vaxxed #Vaccines #CDCWhistleblower #KnowTheRisks #BigPharma https://t.co/NysAokNxXK,Thu May 03 01:06:49 +0000 2018,[],60667,236696328,HealthyNews2day,1,2,0
2,[],9.81E+17,[],2,"What is missing from this study? How many children die (same age group) who did not receive any #vaccine or a placebo. Accepting deaths as a normal part of a vaccination program, what have we come to? https://t.co/71lXOW0msh",Mon Apr 02 07:08:53 +0000 2018,[],126,3396592426,NewAutismInfo,1,2,-1
5,[],9.84E+17,[],2,Compensated for by the National Vaccine Injury Compensation Program.  Here is proof with this case that the vaccine has caused autism. https://t.co/DJIRFFOtZW #vaxwithme #vaccines #vaccineswork #vaccines,Tue Apr 10 17:34:30 +0000 2018,[],244,7.83E+17,deb16wood,1,4,-1
1,[],9.76E+17,[],2,Last week the ACIP decided to recommend a new Heb B vaccine with a new adjuvant.  Note how seriously they take the issue of delivering multiple adjuvanted vaccines at once.  Do you trust these people with your children's lives? https://t.co/EH7rpGStzi #vaxwithme #vaxxed #vaccines,Mon Mar 19 02:45:43 +0000 2018,[],244,7.83E+17,deb16wood,0,2,-1
1,[],9.95E+17,[],0,@lorissalyn @Cattlechildren @Charbrevolution No dead or vaccine-injured children in 15 years? Do they require Passports out there in LaLa Land?,Sat May 12 06:00:10 +0000 2018,[],268,40308046,djt10,1,2,-1
0,[],9.24E+17,[],0,"What if I also told you that the market for vaccines is expected to be worth $60 billion in 2020, up from $170... https://t.co/bzjqhW4YPC",Sat Oct 28 02:34:13 +0000 2017,[],226,140980854,drzimmermann,0,6,0
3,[],9.90E+17,[],0,"Looks like another case of vaccine injury, this time it took his life...#vaccineswork to end lives for a growing number if people, don't let your child be next: What illness does Alfie Evans have? Why baby Alfie is in Alder Hey hospital https://t.co/BYKbvmp0w1 via @MetroUK",Sat Apr 28 13:02:10 +0000 2018,[],2167,3310933380,joejoe80495073,1,2,-1
2,[],9.84E+17,[],3,After a 10 vaccine cocktail daughter regressed. You wouldn't get 10 diseases at once. https://t.co/H9fUDMrHhY #vaxwithme #vaxxed #vaccines #vaccineswork,Thu Apr 12 11:12:32 +0000 2018,[],244,7.83E+17,deb16wood,0,2,0
2,[],9.84E+17,[],1,We will never vaccinate again https://t.co/ZhX0aNjlmQ #vaxwithme #vaxxed #vaccines #vaccineswork,Wed Apr 11 14:11:59 +0000 2018,[],244,7.83E+17,deb16wood,0,14,-1
3,[],9.87E+17,[],1,Eric's life before and after vaccines https://t.co/PI9XhAS0Hz #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,Wed Apr 18 11:08:41 +0000 2018,[],244,7.83E+17,deb16wood,0,14,0
0,[],9.90E+17,[],0,"@markwwilsonmd Good for you, no more vaccines for any of my family members.",Fri Apr 27 17:28:39 +0000 2018,[],2167,3310933380,joejoe80495073,0,14,-1
3,[],9.92E+17,[],0,"@lifebiomedguru The greater good, is an aka for the #vaccinationExtinction, because that's what's happening #cdcwhistleblower",Fri May 04 16:54:00 +0000 2018,[],2167,3310933380,joejoe80495073,1,14,-1
5,[],9.75E+17,[],5,"When Bernice Eddy injected the polio vaccine into her monkeys, they fell paralyzed in their cages https://t.co/jnLfZ0PMS5 #vaxwithme #vaxxed #vaccines #vaccineswork",Sat Mar 17 12:16:37 +0000 2018,[],244,7.83E+17,deb16wood,0,2,0
4,[],9.86E+17,[],2,Doctor kept vaccinatong even though son was sick https://t.co/kc0jjBR3Z8 #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,Mon Apr 16 11:41:08 +0000 2018,[],244,7.83E+17,deb16wood,0,14,0
0,[],9.37E+17,[],0,Do you ever wonder who actually pays for vaccine safety studies? You'll be sorry you asked after reading this... https://t.co/Pp5WjM0IJW,Fri Dec 01 17:55:13 +0000 2017,[],226,140980854,drzimmermann,0,14,0
0,[],9.56E+17,[],0,This is how you handle a medical doctor trying to intimidate you into signing a refusal to vaccinate form - in... https://t.co/VOy4m5eJnP,Thu Jan 25 03:49:34 +0000 2018,[],226,140980854,drzimmermann,0,14,0
2,[],9.92E+17,[],0,"@Cattlechildren @BrooklynCathey1 Get a mental evaluation, then get a couple of more vaccines, remember the more the merrier.",Wed May 02 23:56:18 +0000 2018,[],2167,3310933380,joejoe80495073,0,14,-1
0,[],9.94E+17,[],0,The author quoted a parent whose daughter received the varicella vaccine at age four (having never had natural chickenpox) and then had recurrent and painful episodes of shingles at ages 13 and 16 https://t.co/2h71gk1OOj #vaxwithme #vaxxed #vaccines #vaccineswork,Thu May 10 01:01:30 +0000 2018,[],244,7.83E+17,deb16wood,0,2,0
2,[],9.90E+17,[],1,Are vaccines population control. Survival of the fittest induced by man. https://t.co/KkZ2I1zJq7,Sat Apr 28 14:23:58 +0000 2018,[],126,3396592426,NewAutismInfo,0,14,0
3,[],9.90E+17,[],1,"#Vaccine manufacturers are not required to demonstrate vaccines actually reduce the rate of disease contraction, contagion, complication or mortality and improve health. It is simply assumed that elevated antibody levels equate to immunity despite the lack of supporting evidence.",Sat Apr 28 10:20:12 +0000 2018,[],126,3396592426,NewAutismInfo,0,3,0
0,[],9.80E+17,[],0,https://t.co/u2iuw7VI0e #vaccines #vaccineswork #vaxwithme #vaxxed,Sat Mar 31 15:43:41 +0000 2018,[],244,7.83E+17,deb16wood,0,14,0
1,[],9.74E+17,[],1,https://t.co/GytN6PnK0n #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,Thu Mar 15 02:03:13 +0000 2018,[],244,7.83E+17,deb16wood,0,14,0
2,[],9.84E+17,[],1,"Spacing out vaccines is not an effective method to prevent autism. If you can not detox heavy metals, it will not matter if an infant only receives 1 vaccine. Toxic chemicals will cause damage. Early life changes are there but subtle. Prevention is better than any cure. #autism",Tue Apr 10 09:02:48 +0000 2018,[],126,3396592426,NewAutismInfo,1,4,-1
0,[],9.95E+17,[],0,#vaxwithme #vaxxed #vaccines #vaccineswork https://t.co/8lN7Z0hTUD,Sat May 12 13:34:45 +0000 2018,[],244,7.83E+17,deb16wood,0,14,0
6,[],9.80E+17,[],5,"Spacing out vaccines is NOT an effective way to prevent #autism. If your child reacts to their #vaccines, and as of now there is no way to determine that, one vaccine is all that is needed to induce autism. #MakeKidsHealthyAgain https://t.co/K4CNXoAXjU",Sun Apr 01 16:35:40 +0000 2018,[],126,3396592426,NewAutismInfo,1,4,-1
1,[],9.73E+17,[],0,"Sometimes vaccines do worse than nothing, they cause more cases, &amp; more severe cases of disease in those who are vaccinated. Ineffective vaccines are a bad thing. They stimulate low level immune responses that sometimes potentiate the exact diseases they were intended to prevent.",Mon Mar 12 17:42:00 +0000 2018,[],126,3396592426,NewAutismInfo,1,2,-1
2,[],9.86E+17,[],1,Vaccines completely destroyed sons life https://t.co/kc0jjBR3Z8 #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,Mon Apr 16 11:27:56 +0000 2018,[],244,7.83E+17,deb16wood,1,2,-1
0,[],9.38E+17,[],0,"Great discussion around aluminum in vaccines with Del Bigtree, the producer of VAXXED and parent expert JB... https://t.co/T5EI2DItfJ",Tue Dec 05 07:41:05 +0000 2017,[],226,140980854,drzimmermann,0,1,0
4,[],9.78E+17,[],2,"A poison that does not enter your body, can not harm you. Chemical poisoning is the reason why vaccine reform needs to take place NOW. Every thing else can be explained away. https://t.co/Rn6dRVcOXm",Sat Mar 24 22:22:24 +0000 2018,[],126,3396592426,NewAutismInfo,1,1,-1
0,[],9.76E+17,[],0,"Non-existent vaccine safety science 101: At the recent meeting of the ACIP (Advisory committee on immunization practices, a division of the CDC) a new hepatitis B vaccine was voted in. It contains a novel... https://t.co/Og6uGDaD3f",Tue Mar 20 23:57:36 +0000 2018,[],226,140980854,drzimmermann,0,2,0
2,[],9.85E+17,[],0,"Call me crazy for writing this but, the words ""vaccine"" and ""safety"" do not belong together. https://t.co/aCRVueqKDQ",Fri Apr 13 15:04:23 +0000 2018,[],126,3396592426,NewAutismInfo,0,2,0
0,[],9.83E+17,[],1,I vaxxed my kid to autism https://t.co/bSyXLB2JMY @vaxwithme @vaccines @vaxxed @vaxxineswork,Mon Apr 09 21:53:20 +0000 2018,[],244,7.83E+17,deb16wood,1,4,-1
1,[],9.93E+17,[],0,Research funded by Autism Speaks: no mention of vaccines. https://t.co/9QCM0gzmnY,Sun May 06 02:00:49 +0000 2018,[],126,3396592426,NewAutismInfo,0,4,-1
0,[],9.88E+17,[],0,Dr Suzanne take on Vitamin K shot https://t.co/J3QfT0ZPgQ #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme,Sun Apr 22 12:21:11 +0000 2018,[],244,7.83E+17,deb16wood,0,14,0
7,[],9.31E+17,[],5,Child with asthma? Interesting study from 2000 discovered increased asthma risk in children vaccinated with DPT... https://t.co/D8ItWE37Sd,Thu Nov 16 02:58:37 +0000 2017,[],226,140980854,drzimmermann,1,3,0
1,[],9.81E+17,[],1,Completely happy before DTP vaccine then sick after. What is going on  https://t.co/iFipYWPXB4 #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,Mon Apr 02 11:38:46 +0000 2018,[],244,7.83E+17,deb16wood,0,2,-1
3,[],9.84E+17,[],1,9 vaccines at once caused injury but was able to recover after 5 years https://t.co/qmuNhdasHa #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,Tue Apr 10 11:37:05 +0000 2018,[],244,7.83E+17,deb16wood,1,2,0
3,[],9.75E+17,[],2,https://t.co/xel5qigBd3 #vaxwithme #vaxxed #vaccines #vaccineswork,Sun Mar 18 15:18:22 +0000 2018,[],244,7.83E+17,deb16wood,0,14,0
0,[],9.76E+17,[],0,"New study from India showed doubling of deaths after introduction of the pentavalent vaccine (5 in 1 shot, including DPT) over the trivalent DPT shot. https://t.co/CxyAQmz6GA",Tue Mar 20 16:56:03 +0000 2018,[],226,140980854,drzimmermann,1,2,0
3,[],9.87E+17,[],2,Vaccines ruined daughter life. Won in vaccine court https://t.co/7QiuR3sQkV #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,Wed Apr 18 10:43:13 +0000 2018,[],244,7.83E+17,deb16wood,0,2,-1
3,[],9.87E+17,[],4,NiCU nurse woke up to horrors of vaccinating premie babies and quit. http0s://t.co/jFNOGgKHnc #vaxwithme #vaxxed #vaccines #vaccineswork,Fri Apr 20 12:02:12 +0000 2018,[],244,7.83E+17,deb16wood,0,2,0
4,[],9.81E+17,[],1,Love my son - my face of autism - who turned 26 today. The world wants to tell me vaccines not responsible. When he was born we didnÕt need a world day for autism. We better figure out why 1 in 65 boys in some places now and figure it out soon.  #alarming #worldautismawarenessday https://t.co/XHrsIV9AI2,Mon Apr 02 19:33:08 +0000 2018,[],355,2858141858,SuzorMediation,0,4,-1
1,[],9.94E+17,[],1,@ThisMomHCN @vaccineimpact @POTUS @VP @FLOTUS Thanks for the #retweet! Expose the Truth!,Wed May 09 01:38:56 +0000 2018,[],60667,236696328,HealthyNews2day,0,14,0
0,[],9.75E+17,[],1,https://t.co/1voaEQo46o #vaxwithme #vaxxed #vaccines #vaccineswork,Sun Mar 18 12:21:31 +0000 2018,[],244,7.83E+17,deb16wood,0,14,0
2,[],9.86E+17,[],2,Daughter died from the HPV vaccine. This is such a sad story. https://t.co/h7ouuVbxX4  #vaxwithme #vaxxed #vaccineswork #vaccines,Mon Apr 16 18:55:29 +0000 2018,[],244,7.83E+17,deb16wood,1,2,-1
0,[],9.84E+17,[],0,"This Board-certified pediatrician who used to be a vaccine bully, started doing his own research after he saw... https://t.co/zaPeUau2H4",Tue Apr 10 15:32:30 +0000 2018,[],226,140980854,drzimmermann,0,14,0
0,[],9.53E+17,[],0,Another pediatrician speaking out: Unvaccinated children are the healthiest and he's seen children descend into... https://t.co/ggre0J0rVX,Tue Jan 16 17:56:20 +0000 2018,[],226,140980854,drzimmermann,0,2,-1
2,[],9.86E+17,[],2,Son diagnosed with enlarged kidney but still was vaccinated. Should not vaccinate sick child. Doctors should be held liable. https://t.co/7p7e8e4lcF #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,Tue Apr 17 01:05:14 +0000 2018,[],244,7.83E+17,deb16wood,0,14,0
0,[],9.75E+17,[],2,https://t.co/Istc9y3a5u #vaxwithme #vaxxed #vaccines #vaccineswork,Sun Mar 18 17:15:11 +0000 2018,[],244,7.83E+17,deb16wood,0,14,0
3,[],9.91E+17,[],4,What does our society look like with all the vaccine injuries for the future generations. After the parents die will the none injured children have to  caretaker  https://t.co/88hdBo8IPj,Tue May 01 10:28:17 +0000 2018,[],244,7.83E+17,deb16wood,1,2,-1
1,[],9.80E+17,[],1,"HPV vaccine came out in 2006 and it's touted to prevent cancer later in life. Can I have your crystal ball? Yes it's a vaccine that builds immunity against CERTAIN viruses that cause cancer. So if you don't get cancer, it's because of the vaccine or the bananas you ate. https://t.co/In6c1uiVUi",Fri Mar 30 12:10:21 +0000 2018,[],126,3396592426,NewAutismInfo,0,3,0
0,[],9.88E+17,[],1,"Fatigue set in after Gardisil vaccine and headaches, scoliosis. Do your research  https://t.co/o2dr0NhQGo #vaxwithme #vaxxed #vaccines #vaccineswork",Sun Apr 22 13:23:26 +0000 2018,[],244,7.83E+17,deb16wood,1,2,0
3,[],9.74E+17,[],2,Dr Suzanne Humphries says there will never be a safe vaccine find out why. https://t.co/Xi5Q2asb3n #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,Tue Mar 13 10:56:48 +0000 2018,[],244,7.83E+17,deb16wood,0,2,0
0,[],9.78E+17,[],1,"HPV vaccine came out in 2006 and it's touted to prevent cancer later in life. Can I have your crystal ball? Yes it's a vaccine that builds immunity against CERTAIN viruses that cause cancer. So if you don't get cancer, it's because of the vaccine or the bananas you ate. https://t.co/CHlQPWWWEO",Mon Mar 26 00:00:48 +0000 2018,[],126,3396592426,NewAutismInfo,0,3,0
1,[],9.74E+17,[],0,Here is what autism looks like not pretty  https://t.co/QdD4gzczD9 #vaxwithme #vaxxed #vaccines #vaccineswork,Wed Mar 14 09:05:20 +0000 2018,[],244,7.83E+17,deb16wood,1,4,-1
0,[],9.72E+17,[],1,"Vaccines can be so confusing! There is a slew of vaccines available and marketed for babies and children, but... https://t.co/EiCfW2zinR",Fri Mar 09 22:26:20 +0000 2018,[],226,140980854,drzimmermann,0,14,0
1,[],9.82E+17,[],0,"Still want to trust Vaccine Safety Science: for the purpose of evaluating safety and efficacy, vaccine clinical trials often use an aluminium-containing placebo, either containing the same or greater amount of aluminum as the test vaccine. We were and still are scammed.",Thu Apr 05 02:40:38 +0000 2018,[],126,3396592426,NewAutismInfo,1,1,-1
4,[],9.83E+17,[],3,Another death by HPV  vaccine https://t.co/jO7mMqcUos #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,Mon Apr 09 11:22:46 +0000 2018,[],244,7.83E+17,deb16wood,1,2,-1
5,[],9.80E+17,[],3,"So this pediatrician is AGAINST informed consent on vaccination - because it's not convenient for him, too time consuming and parents might just refuse, oh my https://t.co/j2GSpwJF94",Sat Mar 31 05:04:16 +0000 2018,[],226,140980854,drzimmermann,0,14,0
2,[],9.91E+17,[],0,What does the future hold for vaccine injured people. Will they be productive members or have to be cared for all their lives. https://t.co/uP7GKJP2iY #vaxwithme #vaxxed #vaccines #vaccineswork,Mon Apr 30 13:27:32 +0000 2018,[],244,7.83E+17,deb16wood,1,2,0
1,[],9.27E+17,[],0,Can antibiotics cause autism? Potentially yes. I saw a boy who was never vaccinated developed autism after his... https://t.co/7x6a0e6hgn,Sun Nov 05 18:09:48 +0000 2017,[],226,140980854,drzimmermann,0,4,0
2,[],9.77E+17,[],1,Government looking for comments. We all need to be heard #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme https://t.co/E6n90zNvl4,Thu Mar 22 23:36:31 +0000 2018,[],244,7.83E+17,deb16wood,0,14,0
3,[],9.75E+17,[],3,https://t.co/L5atdJYBMJ #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,Sun Mar 18 06:01:22 +0000 2018,[],244,7.83E+17,deb16wood,0,14,0
3,[],9.74E+17,[],0,"And, it doesn't have to happen just after the MMR. It can happen anytime after a vaccination. Parents have to be very observant during the first few months as the change could be slight. Then dismiss the change as something other than regression. Like it must be a growth spurt. https://t.co/nc2vrVRkg1",Tue Mar 13 12:12:08 +0000 2018,[],126,3396592426,NewAutismInfo,0,2,0
3,[],9.84E+17,[],3,"Anyone who has seen the reaction after a vaccine, knows - its the vaccines. Now, trying to convince an entity that knows its the vaccines and lies about it is useless. Everyone has to say no thank you and maybe then an entire change at the top will happen. https://t.co/JLHLNsowQ2",Thu Apr 12 12:17:16 +0000 2018,[],126,3396592426,NewAutismInfo,1,3,-1
0,[],9.94E+17,[],0,"@VolumeRose @DocBastard I knew it was a vaccine reaction, but not that it was a symptom of brain swelling. ""Hindsight""-they say. It wasn't until I started researching encephalitis years ago that the diagnostic symptoms came up. The infant version is said to be so distinctive that all doctors should know",Wed May 09 20:28:10 +0000 2018,[],268,40308046,djt10,0,2,-1
2,[],9.90E+17,[],0,@and_kell And when they don't know is yet another sign that it's cause is vaccine injury.,Sat Apr 28 14:51:19 +0000 2018,[],2167,3310933380,joejoe80495073,0,2,0
0,[],9.32E+17,[],0,The creation of disease: Thanks to the chickenpox vaccine we now have plenty of shingles in older adults which... https://t.co/FLiIfkECyL,Fri Nov 17 17:57:04 +0000 2017,[],226,140980854,drzimmermann,1,2,-1
0,[],9.90E+17,[],1,#vaxwithme #vaxxed #vaccineswork #vaccines https://t.co/kJhlUw1izl,Thu Apr 26 18:02:44 +0000 2018,[],244,7.83E+17,deb16wood,0,14,0
0,[],9.88E+17,[],0,#vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed https://t.co/zoAHwFktva,Mon Apr 23 08:59:18 +0000 2018,[],244,7.83E+17,deb16wood,0,14,0
1,[],9.75E+17,[],1,https://t.co/ivmJMHQOjB #vaxwithme #vaxxed #vaccines #vaccineswork,Sun Mar 18 13:32:31 +0000 2018,[],244,7.83E+17,deb16wood,0,14,0
0,[],9.87E+17,[],0,Hep B and Vitamin K made my baby sick https://t.co/oWxw0de5Xm #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,Thu Apr 19 11:15:48 +0000 2018,[],244,7.83E+17,deb16wood,1,2,-1
3,[],9.83E+17,[],3,"As society is learning more and more about the failure of vaccine science, our ability to opt out is slowly slipping away. This monopolistic practice needs to stop. It's not a coincidence! It's by design. Our elected officials need to be replaced. https://t.co/7ZoV2gyuHU",Sun Apr 08 17:46:41 +0000 2018,[],126,3396592426,NewAutismInfo,0,6,-1
1,[],9.80E+17,[],1,Why do ppl think 5 vaccines at one time is good for your baby. After MMR baby regressed https://t.co/emsHJ9C0t4 #vaxwithme #vaxxed #vaccines #vaccineswork,Sat Mar 31 12:28:04 +0000 2018,[],244,7.83E+17,deb16wood,0,2,0
0,[],9.35E+17,[],0,"Gardasil, the HPV (Human Papillomavirus) vaccine has been the subject of debate worldwide since it was... https://t.co/rXCnX3wJyd",Sat Nov 25 23:37:21 +0000 2017,[],226,140980854,drzimmermann,0,14,0
1,[],9.46E+17,[],0,Can pro and prebiotics make a vaccine work better? This study found that people taking pre or probiotcs had a... https://t.co/TMeLMTHuIY,Thu Dec 28 01:55:50 +0000 2017,[],226,140980854,drzimmermann,0,3,0
49,[],9.95E+17,[],26,"I understand if people don't believe in a vaccine/autism link. They've never witnessed regression &amp; the behavioral change. No way it's a coincidence. If it happens to you, &amp; I hope it doesn't, your opinion might change. Parents have nothing to gain, pharma has everything to loose",Thu May 10 18:05:52 +0000 2018,[],126,3396592426,NewAutismInfo,1,4,-1
4,[],9.93E+17,[],2,#vaxwithme #vaxxed #vaccines #vaccineswork https://t.co/lkzXQCs6h3,Sat May 05 15:56:55 +0000 2018,[],244,7.83E+17,deb16wood,0,14,0
0,[],9.94E+17,[],0,@DocBastard My niece screamed for 6 months after a vaccination. So bad strips of flesh peeling off mom's hands from stress/dad got vasectomy/Dr did nada ..chiro treatment ONLY thing that stopped the nightnare...but too late for little bro or sister.,Wed May 09 19:44:11 +0000 2018,[],268,40308046,djt10,1,2,-1
0,[],9.92E+17,[],0,@1980Dorothy @Just4TheCause @palmer_holliday @sarahsjmk @ChelseaClinton Why don't people want to accept the truth that vaccines cause autism,Fri May 04 00:45:27 +0000 2018,[],244,7.83E+17,deb16wood,1,4,-1
3,[],9.76E+17,[],2,#vaxwithme #vaxxed #vaccines #vaccineswork https://t.co/6jvg2mZe7B,Mon Mar 19 03:20:27 +0000 2018,[],244,7.83E+17,deb16wood,0,14,0
0,[],9.46E+17,[],1,Interesting story on how a nurse practitioner completely changed her views on vaccines after she did research to... https://t.co/pOGatA0kpO,Tue Dec 26 17:56:15 +0000 2017,[],226,140980854,drzimmermann,0,14,0
2,[],9.82E+17,[],1,Why is it we don't believe God make us perfect and we don't need vaccines vaccineshttps://www.youtube.com/watch?v=OjGYgvnbJbM @vaxwithme @vaccines @vaccineswork @vaxxed,Fri Apr 06 20:42:35 +0000 2018,[],244,7.83E+17,deb16wood,0,14,0
1,[],9.27E+17,[],0,Can antibiotics cause autism? Potentially yes. I saw a boy who was never vaccinated developed autism after his... https://t.co/c87e9TyhSG,Sun Nov 05 18:11:36 +0000 2017,[],226,140980854,drzimmermann,0,4,0
3,[],9.83E+17,[],2,"As society is learning more and more about the failure of vaccine science, our ability to opt out is slowly slipping away. This monopolistic practice needs to stop. It's not a coincidence! It's by design. Our elected officials need to be replaced.",Sun Apr 08 11:40:49 +0000 2018,[],126,3396592426,NewAutismInfo,1,14,-1
2,[],9.84E+17,[],1,One of the largest gaffes is that Òthe entire paradigm to aluminum dosing in vaccines [was not] determined considering body weight https://t.co/DihnOH02NC #vaxwithme #vaxxed #vaccines #vaccineswork,Thu Apr 12 00:26:05 +0000 2018,[],244,7.83E+17,deb16wood,1,1,-1
3,[],9.83E+17,[],2,The page doesn't exist anymore. Probably because it shows vaccines don't work. #Vaccines https://t.co/4M2pL2MGov,Sat Apr 07 22:19:02 +0000 2018,[],126,3396592426,NewAutismInfo,1,3,-1
0,[],9.78E+17,[],1,https://t.co/LA9CHCbtYr #vaxwithme #vaxxed #vaccines #vaccineswork,Sun Mar 25 01:38:47 +0000 2018,[],244,7.83E+17,deb16wood,1,1,-1
2,[],9.73E+17,[],2,"108 deaths reported in VAERS during the same time frame have been linked to measles vaccines.
https://t.co/uijf1HMtTS #vaxwithme #vaxxed #vaccines #vaccineswork",Sun Mar 11 07:39:10 +0000 2018,[],244,7.83E+17,deb16wood,1,2,-1
0,[],9.25E+17,[],0,Would it make you feel safer to know that your government is monitoring social media for your views on vaccines?... https://t.co/T0VsQeWZpE,Mon Oct 30 16:56:06 +0000 2017,[],226,140980854,drzimmermann,1,14,-1
2,[],9.83E+17,[],0,Doctors are ignorant about HPV vaccine injuries.  https://t.co/xYPwMXt7t6 #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme,Mon Apr 09 10:36:44 +0000 2018,[],244,7.83E+17,deb16wood,1,2,-1
0,[],9.89E+17,[],0,pharmacists say she will never vaccinate again what is going on https://t.co/GQCdqKDT8N #vaxwithme #vaxxed #vaccines #vaccineswork,Wed Apr 25 19:51:48 +0000 2018,[],244,7.83E+17,deb16wood,1,2,-1
4,[],9.84E+17,[],1,Make vaccines safer. Then you won't have to harass parents. https://t.co/x39KT7hbFc,Tue Apr 10 00:56:51 +0000 2018,[],126,3396592426,NewAutismInfo,0,2,-1
3,[],9.90E+17,[],0,"With sarcasm, ""it couldn't be the vaccines, they're perfectly safe"". https://t.co/FRgTtviRBG",Fri Apr 27 11:16:31 +0000 2018,[],126,3396592426,NewAutismInfo,1,13,-1
2,[],9.87E+17,[],2,My vaccinated child gave my 4 month old baby chickenpox https://t.co/YHkITJ6RmC #vaxwithme #vaxxed #vaccineswork #vaccines,Wed Apr 18 19:22:27 +0000 2018,[],244,7.83E+17,deb16wood,1,2,-1
0,[],9.72E+17,[],0,Especially when the vaccines are $150+ for each. https://t.co/QYfiP79hdm,Thu Mar 08 15:24:26 +0000 2018,[],126,3396592426,NewAutismInfo,0,14,-1
1,[],9.84E+17,[],0,HPV Vaccines are Government sanctioned holocaust https://t.co/M5NcJz6oca #vaxwithme #vaxxed #vaccines #vaccineswork,Tue Apr 10 14:21:31 +0000 2018,[],244,7.83E+17,deb16wood,1,2,-1
0,[],9.94E+17,[],0,"@drandrewmackay My son did too, and for the first time in my family's history there came the diagnosis of 'autism', thank you vaccines.",Wed May 09 20:13:40 +0000 2018,[],2167,3310933380,joejoe80495073,0,4,-1
4,[],9.78E+17,[],3,https://t.co/8j8tTUlfuH #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,Mon Mar 26 01:10:25 +0000 2018,[],244,7.83E+17,deb16wood,1,1,-1
10,[],9.74E+17,[],5,"Vaccines logic.
1) Vaccinate &amp; you won't get sick
2) When that fails, vaccinate &amp; you won't get as sick
3) When that fails, immunity faded
4) When that fails, mutation occurred
5) When that fails, we guessed wrong
When a vaccine is useless, it just an injection of heavy metals.",Tue Mar 13 16:14:45 +0000 2018,[],126,3396592426,NewAutismInfo,1,14,-1
