,favorite_count,hash_tags,id,media,retweet_count,text,timestamp,url,user_follower_count,user_id,user_screen_name,,misinformation,reasoning,attitude
306,23,[],1.01E+18,[],20,"Vaccines are triggering babies brains to swell and vaccine makers are being protected from liability.""Encephalopathy is a term for any infection or other type of condition that changes brain function or... https://t.co/3DwNPNrm0w",Sat Jun 23 12:59:50 +0000 2018,[],6400,65906499,b'VACTRUTH',,1,2,-1
307,19,[],1.01E+18,[],12,"No pro-vaccine person can provide data proving any vaccine is safe or effective, because the data doesn't exist and has been intentionally avoided. There are no human injection studies done on nearly every... https://t.co/cqOIdQNXUj",Wed Jun 20 05:10:20 +0000 2018,[],6400,65906499,b'VACTRUTH',,1,2,-1
308,4,[],1.01E+18,[],11,"Baby Dawson just passed away, just 18 hours after receiving the eight vaccine doses two-month old babies receive.This is so tragic. The preliminary autopsy ruling is SIDS and the vaccines were intentionally not... https://t.co/cwbhLWbm6F",Wed Jun 20 02:43:12 +0000 2018,[],6400,65906499,b'VACTRUTH',,1,13,-1
309,3,[],1.01E+18,[],2,"""Visit our website to learn more: https://t.co/d97tzx4OlB#ProFactsNotAntiVax #vaccines #vaccinesafety #health #parenting"" https://t.co/ivt6er98ln",Tue Jun 19 23:55:37 +0000 2018,[],6400,65906499,b'VACTRUTH',,0,2,0
310,25,[],1.01E+18,[],24,"Doctors outraged over anti-vaccination billboardIt's ironic a simple question about vaccines is so ridiculed by those in support of them. They don't want the public to... https://t.co/DU9vEQWpG5",Tue Jun 19 17:04:22 +0000 2018,[],6400,65906499,b'VACTRUTH',,0,14,0
311,3,[],1.01E+18,[],2,"A mother asks,""Where do I start on learning on if I should or should not vaccinate ? And am I too late ..my daughter  has been vaccinated up to her 12 month checkup but she got very sick after . . Now I dont know... https://t.co/Sx638bgAeh",Tue Jun 19 10:38:27 +0000 2018,[],6400,65906499,b'VACTRUTH',,1,2,-1
312,4,[],1.01E+18,[],0,"Want to get involved with vaccine choice organizations in your country? Go to the European Forum for Vaccine Vigilance: https://t.co/pNt7LQNSXJ#Physicians4InformedConsent#PICphysicians https://t.co/90FOx58tnd",Mon Jun 18 04:55:30 +0000 2018,[],6400,65906499,b'VACTRUTH',,0,14,-1
313,8,[],1.01E+18,[],7,"REVEALED: Why Kat Von D won't vaccinate!https://t.co/vivRzZ6dHp https://t.co/ElIxsgD6kB",Sun Jun 17 05:14:16 +0000 2018,[],6400,65906499,b'VACTRUTH',,1,2,-1
314,9,[],1.01E+18,[],6,"Most parents against vaccines used to be pro vaccine.Sandra Lee shares,""I myself used to be one of the horribly Miss guided and uneducated parents that stuck these needles full of toxins and poisons in to my... https://t.co/3IS38hhEDS",Fri Jun 15 16:43:57 +0000 2018,[],6400,65906499,b'VACTRUTH',,1,2,-1
315,1,[],1.01E+18,[],4,"This is a collection of posts by women who have lost their babies after getting the flu or Tdap vaccine...https://t.co/bOwpcfN5gI https://t.co/SgJ97sliwU",Fri Jun 15 15:51:31 +0000 2018,[],6400,65906499,b'VACTRUTH',,1,13,-1
316,20,[],1.01E+18,[],12,"Sad news todayA hero has passed away too soonErwin Alber was a real force in the _—…anti_—?vaccine world he was brave and highly educated and founded The Vaccination information Network which is a huge group on... https://t.co/idyEnZJxma",Fri Jun 15 15:24:15 +0000 2018,[],6400,65906499,b'VACTRUTH',,1,14,-1
317,2,[],1.01E+18,[],2,"We want to send our gratitude towards Sallie O. Elkordy, for all she is doing to help stop mandatory vaccinations. Vaccine free is the way to be!""Last night I hit the streets of NYC with my P-O-L-I-S-H banner in... https://t.co/e4vNbnDDeg",Thu Jun 14 21:31:49 +0000 2018,[],6400,65906499,b'VACTRUTH',,0,14,-1
318,12,[],1.01E+18,[],13,"Words from a death certificate clerk about vaccine related deaths and how they are covered up.""This is very, very important. As a death certificate clerk, I do way too many fetal death certificates and the... https://t.co/VJelNngq7P",Wed Jun 13 21:53:43 +0000 2018,[],6400,65906499,b'VACTRUTH',,1,6,-1
319,8,[],1.01E+18,[],10,"This is how vaccine researchers obtain fetal tissue and organs from human fetuses, to develop vaccines. This has been going on for a long time and the public has only recently begun to realize this truth on a... https://t.co/GXhPQB2HBZ",Wed Jun 13 12:23:13 +0000 2018,[],6400,65906499,b'VACTRUTH',,1,1,-1
320,7,[],1.01E+18,[],5,"Hundreds of thousands of people live in moldy environments with their young children getting vaccinated. It is well known that mold causes illnesses and if a child is vaccinated that lives or goes to school in a moldy environment,... https://t.co/WEl7WPuezK",Tue Jun 12 17:48:59 +0000 2018,[],6400,65906499,b'VACTRUTH',,1,2,-1
321,12,[],1.01E+18,[],10,"""When I was a boy nobody was making money on vaccines. In fact, some of the vaccines that I got didn't even have patents. It was almost a civic duty for the pharmaceutical industry.Beginning in 1987, suddenly... https://t.co/gkHzIx0tGL",Mon Jun 11 21:00:15 +0000 2018,[],6400,65906499,b'VACTRUTH',,1,6,-1
322,7,[],1.01E+18,[],3,For over 100 years the dangers of vaccines has been known. https://t.co/01IIH3XTLZ,Sat Jun 09 00:46:56 +0000 2018,[],6400,65906499,b'VACTRUTH',,1,2,-1
323,5,[],1.00E+18,[],2,"Eating cucumbers can prevent disease, not vaccines. https://t.co/CCfGRpO5vr",Wed Jun 06 18:36:46 +0000 2018,[],6400,65906499,b'VACTRUTH',,0,3,-1
324,0,[],1.00E+18,[],1,"""China_—Ès acceptance of the Gardasil vaccine is the exact opposite of how most other countries of the world are treating the vaccine, as lawsuits increase outside the U.S.,... https://t.co/7Gk6Lg916P",Wed Jun 06 18:03:13 +0000 2018,[],6400,65906499,b'VACTRUTH',,1,2,-1
325,8,[],1.00E+18,[],5,"Marjorie's young son Nicholas died from vaccine induced injuries to his brain. She shares her vaccine exemption form she filed, for her other child still living. Parents can research their states vaccine exemption... https://t.co/qQQVgJd9Ba",Wed Jun 06 17:35:04 +0000 2018,[],6400,65906499,b'VACTRUTH',,1,2,-1
326,1,[],1.02E+18,[],0,"@katelucywhitham @Charbrevolution @DoctorChristian In fact it's more likely vaccines prevent SIDS, as science shows: https://t.co/cnC1nMn4zH",Wed Jul 25 21:44:48 +0000 2018,[],1074,4322065997,b'thereal_truther',,0,13,1
327,1,[],1.02E+18,[],2,"LOVE this!#vaccineswork https://t.co/wkE8Uxp9ds",Wed Jul 25 17:57:58 +0000 2018,[],1074,4322065997,b'thereal_truther',,0,3,1
328,1,[],1.02E+18,[],0,"Not that anti-vaxxers care about actual facts...#vaccineswork #autism https://t.co/hVdyZwKCn2",Wed Jul 25 17:56:22 +0000 2018,[],1074,4322065997,b'thereal_truther',,0,4,1
0,1208,[],1.02E+18,[],199,Terrific that the #Ebola outbreak in the DRC is under control. Hopefully the new Ebola vaccine will help prevent future outbreaks: https://t.co/Hk0kxWCTUc,Fri Jul 20 18:05:49 +0000 2018,[],2310192,757303975,b'ChelseaClinton',,0,3,1
1,110,[],1.02E+18,[],61,"On a hunch, the woman's doctor tried an unorthodox approach to treat her advanced skin cancer -- she injected each tumor with Gardasil, the HPV vaccine. The result: All the tumors completely disappeared. https://t.co/ICWmNeJrlb https://t.co/IbVjB3Ef8d",Fri Jul 20 18:29:41 +0000 2018,[],3072538,25928253,b'WebMD',,0,3,1
2,50,[],1.02E+18,[],41,"While most cancers cannot be prevented, cancers caused by HPV can be. Learn more about the HPV vaccine and how it can protect your child. #preventcancer #VaccinesWork #HPVvax https://t.co/a9zH52cNtD https://t.co/vxxtGfr60J",Fri Jul 20 19:01:27 +0000 2018,[],72152,32431468,b'AmerAcadPeds',,0,3,1
3,41,[],1.02E+18,[],44,"Two measles cases in Dublin. ""The best protection is to be fully vaccinated with two doses of MMR (Measles, Mumps, and Rubella) vaccine\xe2\x80\x9d Dr Helena Murray, Specialist in Public Health Medicine https://t.co/qXQq08ShRq https://t.co/BA10ecqZZf",Fri Jul 20 14:00:52 +0000 2018,[],29306,69298376,b'HSELive',,0,3,1
4,64,[],1.02E+18,[],38,123 million children were immunized last year &amp; other fast vaccine facts from @UNICEF  https://t.co/1yyxI1BgS6 #vaccineswork https://t.co/bXdffCzVtT,Fri Jul 20 10:29:02 +0000 2018,[],38177,93115683,b'GaviSeth',,0,14,0
5,89,[],1.02E+18,[],38,HPV vaccine to be extended to boys as girls-only approach 'leaves gay men at risk' https://t.co/rZhdoKAAcF,Fri Jul 20 04:00:01 +0000 2018,[],164753,27987687,b'PinkNews',,1,14,-1
6,27,[],1.02E+18,[],18,Experts say giving boys the HPV vaccine is cost effective. Read our news digest for more: https://t.co/P18cZGjNWB https://t.co/yXmvKIODvq,Sat Jul 21 12:02:07 +0000 2018,[],317659,20693661,b'CR_UK',,0,3,1
7,240,[],1.02E+18,[],249,Did you know #HPV infections can cause six types of #cancer? Getting the HPV vaccine for your child now is better than treating an HPV cancer later in life. https://t.co/SGF4XALa9b https://t.co/EO5ZvXJTQq,Thu Jul 19 16:12:04 +0000 2018,[],1081567,146569971,b'CDCgov',,0,3,1
8,14,[],1.02E+18,[],32,Measles can cause serious harm to young adults who haven't had the MMR vaccine. Speak to your GP to ensure your child is up to date. Read more here: https://t.co/JbqJFhxqSo https://t.co/whmGHQBRI7,Fri Jul 20 11:01:10 +0000 2018,[],226928,10215212,b'NHSChoices',,0,3,1
9,43,[],1.02E+18,[],31,Here is a family that provides a great example of how anti-vaccination puts innocent lives at great risk. Son is too young for MMR vaccine (so if he's exposed he has a 90% chance of measles). Daughter has cancer &amp; cannot receive vaccines.\n#txlege\nhttps://t.co/B1Yw1SPyCV,Fri Jul 20 15:36:21 +0000 2018,[],5146,14292370,b'jessicashortall',,0,3,1
10,45,[],1.02E+18,[],32,"Texas is the new California. When the outbreaks hit, they\'ll probably hit there first and hardest. Antivaxers have successfully conflated ""vaccine choice"" with ""freedom"" and thus recruited anti-regulation small government conservatives on their side. https://t.co/b0y5A4h9uQ",Sat Jul 21 14:36:20 +0000 2018,[],17952,85227160,b'gorskon',,0,3,1
11,23,[],1.02E+18,[],24,HPV vaccine\xe2\x80\x99s extraordinary benefits now have more proof:  https://t.co/eXUz0PSr8i https://t.co/NnzYcbPfhb,Sat Jul 21 14:09:44 +0000 2018,[],150107,16892009,b'Medscape',,0,3,1
12,22,[],1.02E+18,[],16,#Ebola virus disease and the game-changing vaccine.... \nICYMI\nhttps://t.co/whGu69IZ5W via,Thu Jul 19 21:52:18 +0000 2018,[],11469,1352962327,b'MackayIM',,0,3,1
13,15,[],1.02E+18,[],27,"More parents are opting against vaccinating their children, according to new state data showing nearly 57,000 students claimed at least one non-medical exemption from otherwise mandatory shots. From @HoustonChron: https://t.co/dyp7yqRaDB",Fri Jul 20 18:23:01 +0000 2018,[],168295,44513878,b'TexasTribune',,0,14,-1
14,24,[],1.02E+18,[],17,"Overconfidence due to ignorance is known as the Dunning-Kruger effect. It is a reason why some people retain their misconceptions about vaccines, according to Matthew Motta of @APPCPenn in @ConversationUS. https://t.co/lKV8Kx4l0V https://t.co/grnkAbl5OD",Fri Jul 20 20:30:14 +0000 2018,[],122712,24894213,b'Penn',,0,14,0
15,1208,[],1.02E+18,[],199,Terrific that the #Ebola outbreak in the DRC is under control. Hopefully the new Ebola vaccine will help prevent future outbreaks: https://t.co/Hk0kxWCTUc,Fri Jul 20 18:05:49 +0000 2018,[],2310192,757303975,b'ChelseaClinton',,0,3,1
18,0,[],1.02E+18,[],1,"RT @DeshGujarat: 577 children were given MR vaccine in Khodam village near Idar. While 576 of them are healthy, one Sneha Rathod died next\xe2\x80\xa6",Sat Jul 21 16:09:20 +0000 2018,[],431,8.81E+17,b'HiteshGngr18',,0,2,0
19,0,[],1.02E+18,[],0,"Can you recommend anyone for this #job in #VirginiaBeach, VA? https://t.co/REX2MzzyQH #Pharmaceutical #Hiring #CareerArc",Sat Jul 21 16:09:17 +0000 2018,[],318,25900822,b'tmj_orf_pharm',,2,14,0
20,0,[],1.02E+18,[],216,RT @HealthRanger: Kidney doctor who sounded the alarm on vaccine damage was targeted for murder when the brake lines of her vehicle were se\xe2\x80\xa6,Sat Jul 21 16:08:56 +0000 2018,[],42,3147401772,b'BaronMichaelSD',,0,14,0
21,0,[],1.02E+18,[],10,RT @InaReformina: PAO backs filing of 11th criminal case before DOJ over Dengvaxia anti-dengue vaccine mess. Complainant is Rowena Villegas\xe2\x80\xa6,Sat Jul 21 16:08:38 +0000 2018,[],1269,7364342,b'Wenchie318',,0,14,0
22,0,[],1.02E+18,[],11,RT @NphcdaNG: Going above and beyond..\nThis is what it takes to reach every child with vaccine. \nHere\xe2\x80\x99s @CarinaPrakke and team crossing a r\xe2\x80\xa6,Sat Jul 21 16:08:36 +0000 2018,[],377,445593407,b'chimaonoka',,0,14,0
23,0,[],1.02E+18,[],0,b'@LotusOak Can we sue the vaccine makers even though Congress has laws to protect them?',Sat Jul 21 16:08:27 +0000 2018,[],3091,7.43E+17,b'N_AmerSolutions',,0,14,-1
24,0,[],1.02E+18,[],62,RT @LotusOak: Yale University Study Shows Association Between #Vaccines &amp; Brain Disorders\n\nhttps://t.co/2DdUevUlI9\n\n#LearnTheRisk https://t\xe2\x80\xa6,Sat Jul 21 16:08:24 +0000 2018,[],490,261341867,b'BEASTEAL',,1,2,0
25,0,[],1.02E+18,[],11,RT @LotusOak: Will Employees Be Penalized for Opting Out of Workplace #Vaccines?\nOppose Bill HR 1313!\n\nhttps://t.co/RgF0RL4VDs https://t.co\xe2\x80\xa6,Sat Jul 21 16:08:18 +0000 2018,[],144096,424711422,b'LotusOak',,0,14,0
26,0,[],1.02E+18,[],383,RT @MaxCRoser: Much of the reduction of child deaths in the last generation was achieved because of a reduction of deaths caused by vaccine\xe2\x80\xa6,Sat Jul 21 16:07:23 +0000 2018,[],1652,2221351512,b'RamonVillasante',,1,2,0
27,0,[],1.02E+18,[],7,"RT @HSELive: Two measles cases in Dublin. ""The best protection is to be fully vaccinated with two doses of MMR (Measles, Mumps, and Rubella\xe2\x80\xa6",Sat Jul 21 16:06:43 +0000 2018,[],37,991168429,b'PerpetuaAnne',,0,3,1
28,0,[],1.02E+18,[],0,"b'@CompersionJane @rugbyrhino16 @mcfunny @chrisvcsefalvay @WendyOrent @BlueLionBlog @EmmaGPaley @djt10 @doritmi @janem1276 @toppediatrician @VeritasEver @viva__lala @lifebiomedguru @Apotheosis1974 @Bibimunoz67 @Whats_The_Harm @mmelgar09 @ProAntiVaxxer @jkellyca @GeoffSchuler @Gardeniagal4 @sarah_sxlxp @kenjaques @DansMonkeyShack @fiski70 @maunablissed @babyname_maven @thereal_truther @RightWingBlack2 @Just4TheCause @Somemyrrh @PharmaNemesis @Joshua1_5 @ghoppe @andre__levy @VaccineUK @LiamKav @LynnleeMavakay @quietlynowshhh @KitemanArgues @Playerking95 @skepticalraptor @Melissa232220 @PileOfGoop @werewecrooked @kidsdoc1962 @and_kell @thejournal_ie @bmj_latest Why would #FDA #hpv #vaccine approval letter indicate gardasil 9 manufactured by #MSD, outside the US &amp; Canada? Odd. https://t.co/PbidSa00HM'",Sat Jul 21 16:06:34 +0000 2018,[],3652,232934834,b'itsmepanda1',,0,6,0
29,0,[],1.02E+18,[],18,RT @CR_UK: Experts say giving boys the HPV vaccine is cost effective. Read our news digest for more: https://t.co/P18cZGjNWB https://t.co/y\xe2\x80\xa6,Sat Jul 21 16:06:31 +0000 2018,[],287,9.50E+17,b'EdithBa50246991',,0,3,0
42,0,[],1.02E+18,[],61,"RT @WebMD: On a hunch, the woman's doctor tried an unorthodox approach to treat her advanced skin cancer -- she injected each tumor with Ga\xe2\x80\xa6",Sat Jul 21 16:06:30 +0000 2018,[],18,1627882976,b'TWChitambara',,0,3,1
43,0,[],1.02E+18,[],2,"RT @djt10: ""...the Salk polio vaccine was said to carry a monkey retrovirus (from  cultivating the vaccine on monkey organs) that produces\xe2\x80\xa6",Sat Jul 21 16:05:58 +0000 2018,[],866,2835337844,b'theruralists',,0,14,0
44,0,[],1.02E+18,[],32,"RT @PeterHotez: NEW: Awful rise of #Texas pediatric non-medical #vaccine exemptions (courtesy @Immunize_USA). Now 56,000+ the numbers don't\xe2\x80\xa6",Sat Jul 21 16:05:18 +0000 2018,[],43,9.07E+17,b'JejeLouvetou',,0,14,0
45,734,[],1.02E+18,[],266,If you wanna.... Con THE VACCINES en el @fiberfib #FIB2018 https://t.co/XVZVwhAkZa,Sat Jul 21 11:35:35 +0000 2018,[],150502,291701042,b'alfredoduro1',,0,14,-1
46,89,[],1.02E+18,[],38,HPV vaccine to be extended to boys as girls-only approach 'leaves gay men at risk' https://t.co/rZhdoKAAcF,Fri Jul 20 04:00:01 +0000 2018,[],164753,27987687,b'PinkNews',,1,14,0
47,43,[],1.02E+18,[],31,Here is a family that provides a great example of how anti-vaccination puts innocent lives at great risk. Son is too young for MMR vaccine (so if he's exposed he has a 90% chance of measles). Daughter has cancer &amp; cannot receive vaccines.\n#txlege\nhttps://t.co/B1Yw1SPyCV,Fri Jul 20 15:36:21 +0000 2018,[],5146,14292370,b'jessicashortall',,0,3,1
49,55,[],1.02E+18,[],42,Joining today\xe2\x80\x99s show is investigative reporter Jon Rappoport (https://t.co/eDLceeFH3N) exposing the dangers of vaccines &amp; toxic SJW culture.  \n\nTune in: https://t.co/OQtch0tDED &lt;&lt;\n#infowars #AlexJonesShow #1A #USA https://t.co/Cje1TWhev0,Thu Jul 19 17:44:51 +0000 2018,[],819704,109065990,b'RealAlexJones',,1,2,-1
50,2812,[],1.02E+18,[],2092,"NEW: Bill Shine\'s wife Darla had a radio show on 100 stations where he said women in the military should expect sexual harassment, said sunscreen was ""a hoax,"" said vaccines cause autism, and claimed the flu pandemic should be a government conspiracy. \nhttps://t.co/XxHP4MEd0I https://t.co/PSzvAVXFJY",Wed Jul 11 21:49:20 +0000 2018,[],287590,326255267,b'KFILE',,1,4,-1
51,80,[],1.02E+18,[],40,"Vaccine-derived polio is spreading in the DRC. With a high risk of the virus moving across borders, it's critical to continue delivering vaccines to protect children and contain the outbreak. #EndPolio\n\n[\xf0\x9f\x93\xb0: @Telegraph]\nhttps://t.co/AIYfdLFquj",Thu Jul 19 20:00:14 +0000 2018,[],1870802,17899109,b'gatesfoundation',,0,3,1
52,161,[],1.02E+18,[],34,Elle MacPherson is dating THE doctor that did the sham study linking vaccines to autism wtf https://t.co/T71NIasYib,Thu Jul 19 20:06:20 +0000 2018,[],78731,2750877815,b'evepeyser',,1,4,1
53,27,[],1.02E+18,[],13,"The Vaccines for Children Program helps provide vaccines to all WV children whose parents or guardians may not be able to afford them. If you don\xe2\x80\x99t have insurance or if it does not cover vaccines, your child may be eligible. Call 1-800-642-3634 or visit https://t.co/vplWUPGswu. https://t.co/qJzGvQn7FT",Fri Jul 20 20:30:00 +0000 2018,[],40953,607332953,b'WVGovernor',,0,14,1
54,18,[],1.02E+18,[],8,Calls grow for vaccines against all strains of #meningococcal disease to be made more easily accessible to all Tasmanians  https://t.co/GLTol5PI47,Sat Jul 21 08:15:39 +0000 2018,[],15177,16213210,b'abchobart',,0,14,1
55,53,[],1.02E+18,[],13,The best way to combat stupid people is to beat them at their own game. Think the earth is flat? There is no earth. Moon landings were fake? There is no moon. Vaccines cause autism? Children don't exist. Next.,Fri Jul 20 20:32:54 +0000 2018,[],14074,352650591,b'Protohedgehog',,1,4,1
56,758,[],1.02E+18,[],451,"Shine also said there was ""rumors"" FEMA had concentration camps for those with the flu, the government would break down doors to force vaccinations, said vaccines made children sicker to make money for big pharma.\n\nhttps://t.co/XxHP4MEd0I",Wed Jul 11 21:51:18 +0000 2018,[],287590,326255267,b'KFILE',,1,6,-1
57,23,[],1.02E+18,[],23,"Andrew Wakefield, the disgraced quack who triggered a global health crisis by spreading lies about vaccines and #autism, is being embraced by Trump's America. https://t.co/aw9fV0xBUz",Thu Jul 19 15:42:21 +0000 2018,[],96579,18655567,b'stevesilberman',,1,4,1
58,1308,[],1.02E+18,[],929,"The rich people aren\'t vaccinating their children.\n\nLook at this report.\n\nMajor rich liberal counties and schools, with high non-vaccination rates.\n\nThose celebs calling out ""anti-vaxxers,"" yeah, they are lying. \n\nThey have different rules for themselves!\n\nhttps://t.co/hwGuxa1VP3",Sat Jul 14 01:24:01 +0000 2018,[],424620,358545917,b'Cernovich',,1,14,-1
59,615,[],1.02E+18,[],307,Shine also called vaccines unconsitutional and said armed resistance might be needed against the swine flu vaccine.\n\nhttps://t.co/XxHP4MEd0I https://t.co/lphy0XUVT1,Wed Jul 11 22:14:29 +0000 2018,[],287590,326255267,b'KFILE',,0,14,-1
63,0,[],1.02E+18,[],29,"RT @kiersten_lenise: Vaccines. don\xe2\x80\x99t. Cause. Autism. And even if they did, you\xe2\x80\x99d rather your child suffer with polio or measles than need a\xe2\x80\xa6",Sat Jul 21 16:09:25 +0000 2018,[],624,2581539786,b'bestell99',,1,4,1
64,0,[],1.02E+18,[],216,RT @HealthRanger: Kidney doctor who sounded the alarm on vaccine damage was targeted for murder when the brake lines of her vehicle were se\xe2\x80\xa6,Sat Jul 21 16:08:56 +0000 2018,[],42,3147401772,b'BaronMichaelSD',,0,14,0
65,0,[],1.02E+18,[],266,RT @alfredoduro1: If you wanna.... Con THE VACCINES en el @fiberfib #FIB2018 https://t.co/XVZVwhAkZa,Sat Jul 21 16:08:53 +0000 2018,[],71,1498714848,b'campitorebelde',,0,14,-1
66,0,[],1.02E+18,[],0,The Vaccines - If You Wanna https://t.co/ICfhImDzXx v\xc3\xada @YouTube,Sat Jul 21 16:08:44 +0000 2018,[],946,35519514,b'Horaciolorca',,0,14,0
67,0,[],1.02E+18,[],62,RT @LotusOak: Yale University Study Shows Association Between #Vaccines &amp; Brain Disorders\n\nhttps://t.co/2DdUevUlI9\n\n#LearnTheRisk https://t\xe2\x80\xa6,Sat Jul 21 16:08:24 +0000 2018,[],490,261341867,b'BEASTEAL',,1,2,0
68,0,[],1.02E+18,[],0,"b'@Cernovich I am loving that your are bringing up the topics the media suppresses ie vaccines, pedo rings etc. keep up the good work. #humanity'",Sat Jul 21 16:08:20 +0000 2018,[],168,37652165,b'Tliberty2018',,1,6,-1
69,0,[],1.02E+18,[],11,RT @LotusOak: Will Employees Be Penalized for Opting Out of Workplace #Vaccines?\nOppose Bill HR 1313!\n\nhttps://t.co/RgF0RL4VDs https://t.co\xe2\x80\xa6,Sat Jul 21 16:08:18 +0000 2018,[],144096,424711422,b'LotusOak',,0,14,0
70,0,[],1.02E+18,[],0,"b""@JulieM_273 Is that what they told you, amt of mercury had 'potential' to exceed limits, and you believed that? Mercury has been in #vaccines since '30s, effects of which have never been tested - and they're never gonna. #edu #vaxxed #hpv #PublicHealth NO #vaccineswork https://t.co/Jw5Aq1Wkqe""",Sat Jul 21 16:08:15 +0000 2018,[],766334,20414217,b'CollChris',,1,1,1
71,0,[],1.02E+18,[],15,"b'RT @KalebAHarmon: Let\xe2\x80\x99s say, in a completely hypothetical world, that vaccines did cause autism. How is autism worse than measles, HPV, and\xe2\x80\xa6'",Sat Jul 21 16:07:13 +0000 2018,[],1392,56252026,b'ThePhlashGordon',,1,4,1
72,0,[],1.02E+18,[],6,b'RT @SilentSpring05: WARNING! The Purdue Vaccination Studies And Auto-Antibodies. #Vaccines are not safe! #dogs #pets #cancer https://t.co/S\xe2\x80\xa6',Sat Jul 21 16:06:43 +0000 2018,[],866,2835337844,b'theruralists',,2,14,-1
73,0,[],1.02E+18,[],266,b'RT @alfredoduro1: If you wanna.... Con THE VACCINES en el @fiberfib #FIB2018 https://t.co/XVZVwhAkZa',Sat Jul 21 16:06:12 +0000 2018,[],606,784361851,b'dguerrero82',,0,14,-1
74,0,[],1.02E+18,[],2,b'RT @OrganicLiveFood: #Cancer-causing #mercury based #preservative Thimerosal (linked 2 #autism) might be removed from #vaccines: https://t.\xe2\x80\xa6',Sat Jul 21 16:05:42 +0000 2018,[],94,3245154826,b'rs2orlando',,1,1,0
87,0,[],1.02E+18,[],0,"Flu vax is made to order each year. Once it's gone, it's gone!\n\nHelp us make sure we have enough for your employees...\n\nTell us now approx how many vaccines you think you'll need, with no obligation at this time. https://t.co/8dp3P3JnWW\n\n#fluvaccine #vaccinate https://t.co/DtLzPtIuGX",Sat Jul 21 16:04:43 +0000 2018,[],1230,347495967,b'allhealthmatt',,0,14,1
88,0,[],1.02E+18,[],0,#Cancer-causing #mercury based #preservative Thimerosal (linked 2 #autism) might be removed from #vaccines: https://t.co/IMqiNPvjbv,Sat Jul 21 16:04:25 +0000 2018,[],739,2720259422,b'Seattle_Diners',,1,1,-1
89,0,[],1.02E+18,[],2,RT @DaTechGuyblog: Forcing the use of aborted babies in\xc2\xa0vaccines https://t.co/sgxMbrXCu3 https://t.co/oXgrIUXzqQ,Sat Jul 21 16:04:11 +0000 2018,[],2428,8.88E+17,b'KimberleyMadig2',,1,1,-1
90,530,[],1.02E+18,[],175,"Every year, over 1.5m child deaths could be avoided through vaccination. \n\nThis little one holds up her vaccination card in Yemen. \n\n#VaccinesWork https://t.co/D1g04M4vLL",Fri Jul 20 21:00:25 +0000 2018,[],7192871,33933259,b'UNICEF',,0,3,1
91,279,[],1.02E+18,[],109,One of the first assignments at CBS I got to cover vaccination (which I knew nothing about!) was surrounding the death of a female soldier (attributed to her vaccinations). The military finally acknowledged it. I learned a lot. #RabbitHole #Propaganda https://t.co/lVKmijUp4Y,Fri Jul 20 01:27:49 +0000 2018,[],198831,203226736,b'SharylAttkisson',,1,2,-1
92,87,[],1.02E+18,[],38,"Vaccinations save lives. \n\nA @NSWLabor Government will allow pharmacists to vaccinate for measles, mumps, rubella, diphtheria, tetanus &amp; whooping cough. \n\nThis will boost vaccination rates &amp; improve public health. https://t.co/W6SXshMkHO",Sat Jul 21 02:35:50 +0000 2018,[],9785,2960178061,b'Luke_FoleyNSW',,0,3,1
93,43,[],1.02E+18,[],31,Here is a family that provides a great example of how anti-vaccination puts innocent lives at great risk. Son is too young for MMR vaccine (so if he's exposed he has a 90% chance of measles). Daughter has cancer &amp; cannot receive vaccines.\n#txlege\nhttps://t.co/B1Yw1SPyCV,Fri Jul 20 15:36:21 +0000 2018,[],5146,14292370,b'jessicashortall',,0,2,1
95,30,[],1.02E+18,[],42,Are your children \xe2\x80\x9cfully vaccinated\xe2\x80\x9d according to the current vaccination schedule?,Thu Jul 19 16:04:41 +0000 2018,[],424620,358545917,b'Cernovich',,0,14,0
96,62,[],1.02E+18,[],37,Good move by Scottish Government to introduce HPV vaccination for boys \nhttps://t.co/HaS6eGqDbw,Thu Jul 19 15:08:09 +0000 2018,[],5040,738816230,b'ashtenRD',,0,14,0
97,6,[],1.02E+18,[],5,"""It\'s about driving vaccination rates up in the community."" - @Luke_FoleyNSW. A Labor state government would increase the range of vaccinations available through pharmacies, the opposition says. #nswpol #7News https://t.co/YZwAC4sQvq",Sat Jul 21 05:29:58 +0000 2018,[],295680,156464691,b'7NewsSydney',,0,14,0
98,1330,[],1.02E+18,[],321,Smashed it. Victoria now has the highest vaccination rate of anywhere in the country. 95.7 per cent of five-year-olds are fully protected \xe2\x80\x93 and we're not going back. https://t.co/8B49GQnSUS,Mon Jul 16 06:45:12 +0000 2018,[],90763,228535666,b'DanielAndrewsMP',,0,14,1
99,14,[],1.02E+18,[],7,"Every year, over 1.5m child deaths can be avoided through vaccination. \n\nThis little one holds up her vaccination card in Yemen. \n\n#VaccinesWork https://t.co/cZtQKtH6OV",Sat Jul 21 07:53:02 +0000 2018,[],47048,67080108,b'UNICEFmena',,0,2,1
100,84,[],1.02E+18,[],27,"Children and pregnant Women were given vaccination to provide them with better health facilities in Amethi, Uttar Pradesh under #MissionIndradhanush #groundreport @MoHFW_INDIA @JPNadda @PIB_India @MIB_India https://t.co/HRN406Scpt",Thu Jul 19 14:04:21 +0000 2018,[],2336355,1100927498,b'DDNewsLive',,0,14,1
